date,Sun-Earth (AU),Sun-Cassini (AU),Earth-Cassini (AU),Impact parameter (AU),Impact parameter (Rsun),LE (AU),LC (AU),LE/rE,LC/rC,LE/rE + LC/rC,Shapiro (s),Shapiro (us),Shapiro JG (s),Shapiro JG (us),y,y x1e13,yJG,yJG x1e13,Shapiro approx (s),Difference (ns)
A.D. 2002-Jun-27 16:09:00.0000,1.016511492835223,7.442066297600856,8.454169798597455,0.08872045795595145,19.07775132634643,1.0126323594504474,7.441537439147007,0.9961838765108734,0.999928936610788,-0.0038871868783385555,8.129427936782221e-05,81.29427936782221,9.11261149606572e-05,91.1261149606572,-3.688413905965121e-11,-368.8413905965121,-3.695590854526034e-11,-369.55908545260337,8.131344363289916e-05,-19.16426507695128
A.D. 2002-Jun-27 16:10:00.0000,1.0165115198052785,7.442068594184143,8.454171130875206,0.08873041903486563,19.079893278618147,1.0126315137475894,7.441539617127617,0.9961830181143128,0.9999289206959286,-0.003888061189758707,8.129206644316429e-05,81.29206644316429,9.112389772958631e-05,91.1238977295863,-3.688001660123184e-11,-368.8001660123184,-3.6951794214969126e-11,-369.51794214969124,8.131123502274308e-05,-19.16857957879139
A.D. 2002-Jun-27 16:11:00.0000,1.016511546773589,7.4420708907657165,8.45417246303733,0.0887403801158847,19.082035231342488,1.0126306679441042,7.441541795093226,0.9961821596205152,0.9999289047792937,-0.0038889356001909903,8.128985376583006e-05,81.28985376583006,9.11216807453514e-05,91.1216807453514,-3.687589496669318e-11,-368.7589496669318,-3.694768070867157e-11,-369.47680708671567,8.130902666039984e-05,-19.17289456978286
A.D. 2002-Jun-27 16:12:00.0000,1.016511573740154,7.4420731873455805,8.454173795083829,0.08875034119900486,19.08417718451863,1.0126298220399914,7.441543973043838,0.9961813010294805,0.9999288888608832,-0.0038898101096362936,8.128764133576829e-05,81.28764133576828,9.111946400790127e-05,91.11946400790127,-3.687177430737179e-11,-368.71774307371794,-3.69435681773654e-11,-369.435681773654,8.130681854581468e-05,-19.17721004638848
A.D. 2002-Jun-27 16:13:00.0000,1.0165116007049735,7.442075483923735,8.454175127014704,0.08876030228422244,19.086319138145782,1.012628976035251,7.441546150979453,0.9961804423412091,0.999928872940697,-0.0038906847180939508,8.128542915291318e-05,81.28542915291318,9.111724751717012e-05,91.11724751717011,-3.6867654562620103e-11,-368.676545626201,-3.693945656062894e-11,-369.3945656062894,8.130461067893287e-05,-19.181526019694225
A.D. 2002-Jun-27 16:14:00.0000,1.0165116276680473,7.44207778050018,8.454176458829954,0.08877026337153379,19.088461092223167,1.0126281299298827,7.441548328900071,0.9961795835557006,0.9999288570187351,-0.003891559425564406,8.128321721722077e-05,81.28321721722078,9.111503127311399e-05,91.115031273114,-3.686353570171907e-11,-368.63535701719064,-3.693534582785606e-11,-369.3534582785606,8.130240305969969e-05,-19.185842478912274
A.D. 2002-Jun-27 16:15:00.0000,1.0165116546293762,7.4420800770749125,8.454177790529577,0.0887802244609351,19.09060304674996,1.0126272837238872,7.441550506805688,0.996178724672955,0.9999288410949977,-0.003892434232047215,8.128100552862897e-05,81.28100552862897,9.111281527567078e-05,91.11281527567078,-3.685941778475154e-11,-368.5941778475154,-3.6931236039016705e-11,-369.31236039016704,8.130019568806041e-05,-19.190159431442314
A.D. 2002-Jun-27 16:16:00.0000,1.0165116815889592,7.442082373647935,8.454179122113574,0.08879018555242274,19.092745001725376,1.012626437417264,7.441552684696309,0.9961778656929726,0.9999288251694847,-0.003893309137542822,8.12787940870866e-05,81.27879408708661,9.111059952478931e-05,91.11059952478931,-3.685530072057679e-11,-368.5530072057679,-3.6927127102970116e-11,-369.27127102970115,8.129798856396038e-05,-19.19447687377424
A.D. 2002-Jun-27 16:17:00.0000,1.0165117085467972,7.442084670219246,8.454180453581946,0.0888001466459929,19.094886957148603,1.0126255910100133,7.441554862571931,0.9961770066157531,0.999928809242196,-0.0038941841420507828,8.12765828925425e-05,81.2765828925425,9.110838402041842e-05,91.10838402041843,-3.685118463037699e-11,-368.5118463037699,-3.692301914089848e-11,-369.2301914089848,8.129578168734491e-05,-19.198794802411495
A.D. 2002-Jun-27 16:18:00.0000,1.0165117355028888,7.4420869667888505,8.454181784934693,0.08881010774164198,19.097028913018868,1.0126247445021344,7.441557040432559,0.9961761474412969,0.9999287933131316,-0.0038950592455710975,8.127437194493096e-05,81.27437194493096,9.11061687624924e-05,91.1061687624924,-3.68470694529399e-11,-368.470694529399,-3.6918912091476604e-11,-369.189120914766,8.129357505815937e-05,-19.203113228412946
A.D. 2002-Jun-27 16:19:00.0000,1.016511762457235,7.442089263356739,8.454183116171814,0.08882006883936618,19.099170869335346,1.012623897893628,7.441559218278184,0.9961752881696038,0.9999287773822917,-0.0038959344481044322,8.127216124420815e-05,81.27216124420815,9.110395375096744e-05,91.10395375096745,-3.684295515765938e-11,-368.42955157659384,-3.6914805924211315e-11,-369.14805924211316,8.129136867634911e-05,-19.20743214096367
A.D. 2002-Jun-27 16:20:00.0000,1.0165117894098357,7.442091559922921,8.454184447293308,0.08883002993916185,19.10131282609726,1.0126230511844936,7.441561396108815,0.9961744288006735,0.9999287614496762,-0.003896809749650121,8.126995079031204e-05,81.26995079031204,9.11017389857815e-05,91.1017389857815,-3.683884177480276e-11,-368.3884177480276,-3.691070066948285e-11,-369.1070066948285,8.12891625418595e-05,-19.211751547463358
A.D. 2002-Jun-27 16:21:00.0000,1.0165118163606897,7.442093856487391,8.454185778299179,0.08883999104102526,19.1034547833038,1.0126222043747308,7.441563573924447,0.9961735693345067,0.9999287455152851,-0.0038976851502079413,8.126774058319517e-05,81.26774058319518,9.10995244668871e-05,91.0995244668871,-3.6834729243270716e-11,-368.34729243270715,-3.690659626607897e-11,-369.06596266078975,8.128695665463598e-05,-19.216071440810474
A.D. 2002-Jun-27 16:22:00.0000,1.0165118433097986,7.442096153050152,8.454187109189425,0.08884995214495267,19.10559674095417,1.0126213574643408,7.441565751725085,0.9961727097711028,0.9999287295791186,-0.0038985606497787817,8.126553062280285e-05,81.26553062280284,9.109731019422957e-05,91.09731019422956,-3.683061771439981e-11,-368.30617714399807,-3.6902492865336225e-11,-369.0249286533623,8.128475101462396e-05,-19.220391821113445
A.D. 2002-Jun-27 16:23:00.0000,1.0165118702571605,7.4420984496112,8.454188439964042,0.08885991325094046,19.107738699047587,1.0126205104533215,7.44156792951072,0.9961718501104619,0.9999287136411763,-0.003899436248361532,8.126332090906944e-05,81.26332090906945,9.109509616774326e-05,91.09509616774326,-3.68265070665561e-11,-368.265070665561,-3.6898390345507743e-11,-368.98390345507744,8.128254562176886e-05,-19.22471269941758
A.D. 2002-Jun-27 16:24:00.0000,1.0165118972027776,7.4421007461705395,8.454189770623037,0.08886987435898486,19.10988065758324,1.0126196633416755,7.44157010728136,0.9961709903525845,0.9999286977014585,-0.003900311945956858,8.126111144195486e-05,81.26111144195487,9.10928823873881e-05,91.0928823873881,-3.682239729928785e-11,-368.2239729928785,-3.689428870625471e-11,-368.94288706254713,8.128034047601618e-05,-19.22903406131654
A.D. 2002-Jun-27 16:25:00.0000,1.0165119241466483,7.442103042728168,8.454191101166405,0.08887983546908225,19.112022616560356,1.0126188161294012,7.441572285037004,0.9961701304974703,0.9999286817599653,-0.003901187742564316,8.125890222139353e-05,81.25890222139353,9.109066885309851e-05,91.09066885309852,-3.681828850362285e-11,-368.1828850362285,-3.6890188038717875e-11,-368.9018803871788,8.127813557731134e-05,-19.23335591781498
A.D. 2002-Jun-27 16:26:00.0000,1.0165119510887723,7.442105339284087,8.454192431594148,0.08888979658122881,19.114164575978105,1.0126179688164982,7.441574462777649,0.9961692705451192,0.9999286658166964,-0.003902063638184572,8.125669324733443e-05,81.25669324733443,9.108845556482346e-05,91.08845556482346,-3.681418058808156e-11,-368.1418058808156,-3.6886088251304745e-11,-368.86088251304744,8.127593092559988e-05,-19.237678265457003
A.D. 2002-Jun-27 16:27:00.0000,1.0165119780291498,7.442107635838295,8.454193761906264,0.08889975769542094,19.11630653583572,1.0126171214029667,7.441576640503298,0.9961684104955314,0.999928649871652,-0.0039029396328165156,8.125448451972296e-05,81.25448451972296,9.108624252250836e-05,91.08624252250836,-3.681007355232515e-11,-368.1007355232515,-3.6881989343563565e-11,-368.81989343563566,8.127372652082728e-05,-19.242001104323926
A.D. 2002-Jun-27 16:28:00.0000,1.0165120049677814,7.442109932390791,8.454195092102754,0.0889097188116549,19.118448496132395,1.012616273888807,7.441578818213948,0.9961675503487065,0.9999286339248321,-0.0039038157264617013,8.125227603850815e-05,81.25227603850814,9.108402972610223e-05,91.08402972610223,-3.6805967366086324e-11,-368.0596736608632,-3.6877891285339956e-11,-368.77891285339956,8.12715223629391e-05,-19.246324430959852
A.D. 2002-Jun-27 16:29:00.0000,1.0165120319046672,7.4421122289415775,8.454196422183623,0.08891967992992703,19.12059045686734,1.0126154262740195,7.441580995909601,0.9961666901046449,0.9999286179762366,-0.0039046919191185747,8.125006780363903e-05,81.25006780363903,9.108181717555412e-05,91.08181717555412,-3.6801862180249874e-11,-368.0186218024987,-3.687379422763167e-11,-368.7379422763167,8.126931845188086e-05,-19.250648241827573
A.D. 2002-Jun-27 16:30:00.0000,1.0165120588398062,7.442114525490654,8.454197752148863,0.08892964105023356,19.122732418039746,1.0126145785586036,7.441583173590258,0.9961658297633468,0.9999286020258656,-0.003905568210787358,8.124785981504652e-05,81.24785981504651,9.107960487079492e-05,91.07960487079492,-3.679775799425111e-11,-367.9775799425111,-3.686969816976107e-11,-368.69698169761074,8.126711478759816e-05,-19.254972551645135
A.D. 2002-Jun-27 16:31:00.0000,1.0165120857731988,7.44211682203802,8.454199081998476,0.08893960217257088,19.124874379648837,1.0126137307425591,7.4415853512559185,0.9961649693248118,0.9999285860737193,-0.003906444601469161,8.124565207267972e-05,81.24565207267972,9.107739281177375e-05,91.07739281177375,-3.679365459621887e-11,-367.93654596218875,-3.6865602899744055e-11,-368.65602899744056,8.126491137003654e-05,-19.25929735682112
A.D. 2002-Jun-27 16:32:00.0000,1.0165121127048453,7.442119118583676,8.454200411732467,0.08894956329693522,19.127016341693803,1.0126128828258867,7.441587528906581,0.9961641087890403,0.9999285701197972,-0.00390732109116243,8.124344457649497e-05,81.24344457649497,9.107518099844695e-05,91.07518099844695,-3.678955204668777e-11,-367.8955204668777,-3.686150847822818e-11,-368.61508478228177,8.126270819914163e-05,-19.263622646662576
A.D. 2002-Jun-27 16:33:00.0000,1.0165121396347438,7.442121415127621,8.45420174135083,0.08895952442332297,19.12915830417387,1.012612034808584,7.4415897065422465,0.9961632481560317,0.9999285541640998,-0.003908197679868719,8.124123732643412e-05,81.24123732643412,9.107296943075636e-05,91.07296943075636,-3.678545046593648e-11,-367.8545046593648,-3.685741502560505e-11,-368.5741502560505,8.126050527485903e-05,-19.26794842491001
A.D. 2002-Jun-27 16:34:00.0000,1.0165121665628958,7.442123711669855,8.454203070853566,0.08896948555173045,19.131300267088243,1.012611186690653,7.441591884162915,0.9961623874257866,0.999928538206627,-0.003909074367586474,8.123903032243906e-05,81.23903032243906,9.107075810864388e-05,91.07075810864387,-3.6781349793091573e-11,-367.81349793091573,-3.685332248077537e-11,-368.5332248077537,8.125830259713439e-05,-19.272274695331017
A.D. 2002-Jun-27 16:35:00.0000,1.0165121934893022,7.442126008210381,8.454204400240682,0.08897944668215385,19.1334422304361,1.0126103384720948,7.441594061768588,0.9961615265983049,0.9999285222473785,-0.00390995115431636,8.123682356445895e-05,81.23682356445894,9.106854703205866e-05,91.06854703205866,-3.677725002815305e-11,-367.7725002815305,-3.6849230843852065e-11,-368.49230843852064,8.125610016591337e-05,-19.27660145442905
A.D. 2002-Jun-27 16:36:00.0000,1.0165122204139614,7.442128304749192,8.454205729512168,0.08898940781458957,19.135584194216673,1.0126094901529072,7.441596239359261,0.9961606656735865,0.9999285062863547,-0.0039108280400586,8.123461705243568e-05,81.23461705243568,9.106633620094261e-05,91.06633620094262,-3.677315114040184e-11,-367.7315114040184,-3.684514008422902e-11,-368.45140084229024,8.125389798114164e-05,-19.280928705958157
A.D. 2002-Jun-27 16:37:00.0000,1.0165122473368728,7.442130601286297,8.45420705866803,0.08899936894903394,19.137726158429167,1.01260864173309,7.44159841693494,0.9961598046516312,0.9999284903235554,-0.003911705024813195,8.12324107863221e-05,81.23241078632209,9.106412561524856e-05,91.06412561524856,-3.676905319003377e-11,-367.6905319003377,-3.684105026187617e-11,-368.4105026187617,8.125169604276487e-05,-19.285256442776156
A.D. 2002-Jun-27 16:38:00.0000,1.0165122742580388,7.442132897821689,8.454208387708267,0.08900933008548327,19.139868123072798,1.0126077932126456,7.441600594495621,0.9961589435324397,0.9999284743589806,-0.003912582108579699,8.123020476605288e-05,81.23020476605288,9.106191527491119e-05,91.06191527491119,-3.676495620709025e-11,-367.6495620709025,-3.683696140694788e-11,-368.3696140694788,8.124949435072879e-05,-19.289584675914803
A.D. 2002-Jun-27 16:39:00.0000,1.0165123011774562,7.442135194355374,8.454209716632878,0.08901929122393387,19.142010088146762,1.0126069445915704,7.441602772041309,0.9961580823160112,0.9999284583926306,-0.003913459291358112,8.122799899157725e-05,81.22799899157725,9.105970517987972e-05,91.05970517987973,-3.676086001008038e-11,-367.6086001008038,-3.683287333806617e-11,-368.32873338066173,8.124729290497911e-05,-19.293913401864
A.D. 2002-Jun-27 16:40:00.0000,1.0165123280951276,7.442137490887343,8.45421104544186,0.08902925236438206,19.144152053650274,1.0126060958698677,7.441604949571993,0.9961572210023465,0.9999284424245048,-0.00391433657314888,8.122579346285167e-05,81.22579346285167,9.105749533011062e-05,91.05749533011063,-3.675676471928282e-11,-367.5676471928282,-3.682878617528383e-11,-368.2878617528383,8.124509170546158e-05,-19.29824260991724
A.D. 2002-Jun-27 16:41:00.0000,1.0165123550110517,7.442139787417605,8.454212374135222,0.08903921350682405,19.146294019582516,1.0126052470475357,7.441607127087686,0.9961563595914449,0.9999284264546038,-0.003915213953951335,8.122358817981093e-05,81.22358817981093,9.105528572553869e-05,91.0552857255387,-3.675267042482188e-11,-367.5267042482188,-3.682470000883812e-11,-368.24700008838124,8.124289075212201e-05,-19.30257231107918
A.D. 2002-Jun-27 16:42:00.0000,1.0165123819252284,7.442142083946156,8.454213702712956,0.08904917465125635,19.14843598594274,1.0126043981245743,7.441609304588381,0.9961554980833066,0.9999284104829274,-0.0039160914337659225,8.122138314240069e-05,81.22138314240068,9.105307636610956e-05,91.05307636610956,-3.6748577005967134e-11,-367.4857700596713,-3.6820614717998595e-11,-368.206147179986,8.124069004490609e-05,-19.306902505404036
A.D. 2002-Jun-27 16:43:00.0000,1.0165124088376578,7.442144380472997,8.454215031175064,0.0890591357976752,19.150577952730135,1.012603549100984,7.441611482074079,0.9961546364779319,0.9999283945094756,-0.0039169690125924195,8.121917835057022e-05,81.21917835057022,9.105086725177253e-05,91.05086725177253,-3.6744484462492705e-11,-367.44484462492704,-3.681653030265233e-11,-368.1653030265233,8.123848958375967e-05,-19.311233189449457
A.D. 2002-Jun-27 16:44:00.0000,1.0165124357483404,7.442146676998126,8.454216359521546,0.08906909694607687,19.152719919943898,1.012602699976765,7.44161365954478,0.9961537747753207,0.9999283785342482,-0.003917846690431048,8.121697380426519e-05,81.2169738042652,9.104865838247324e-05,91.04865838247323,-3.674039285436852e-11,-367.4039285436852,-3.6812446822543377e-11,-368.12446822543376,8.123628936862857e-05,-19.31556436337808
A.D. 2002-Jun-27 16:45:00.0000,1.0165124626572755,7.4421489735215465,8.454217687752402,0.08907905809645776,19.154861887583262,1.0126018507519166,7.441615837000487,0.9961529129754729,0.9999283625572457,-0.003918724467281365,8.121476950342769e-05,81.21476950342769,9.104644975815382e-05,91.04644975815383,-3.673630212072116e-11,-367.3630212072116,-3.6808364216911235e-11,-368.08364216911235,8.12340893994586e-05,-19.319896030903294
A.D. 2002-Jun-27 16:46:00.0000,1.016512489564462,7.442151270043255,8.454219015867634,0.08908901924881421,19.15700385564743,1.012601001426438,7.441618014441196,0.9961520510783887,0.9999283465784677,-0.003919602343143591,8.12125654480107e-05,81.21256544801071,9.104424137876721e-05,91.04424137876721,-3.6732212321746416e-11,-367.32212321746414,-3.680428254606465e-11,-368.04282546064655,8.123188967619558e-05,-19.324228184882916
A.D. 2002-Jun-27 16:47:00.0000,1.016512516469902,7.442153566563254,8.454220343867238,0.08909898040314237,19.159145824135585,1.012600152000331,7.441620191866909,0.9961511890840677,0.9999283305979144,-0.003920480318018171,8.121036163794908e-05,81.21036163794908,9.10420332442483e-05,91.0420332442483,-3.6728123396909674e-11,-367.2812339690967,-3.6800201749130194e-11,-368.00201749130196,8.12296901987855e-05,-19.328560836416468
A.D. 2002-Jun-27 16:48:00.0000,1.0165125433735944,7.442155863081543,8.454221671751219,0.08910894155943885,19.161287793046988,1.0125993024735944,7.441622369277625,0.9961503269925103,0.9999283146155855,-0.003921358391904217,8.120815807320307e-05,81.20815807320307,9.103982535455732e-05,91.03982535455732,-3.672403525552194e-11,-367.2403525552194,-3.6796121735757685e-11,-367.96121735757686,8.122749096717412e-05,-19.3328939710434
A.D. 2002-Jun-27 16:49:00.0000,1.0165125702755389,7.4421581595981205,8.454222999519574,0.0891189027176997,19.163429762380794,1.0125984528462284,7.441624546673346,0.9961494648037166,0.9999282986314815,-0.003922236564801951,8.120595475371842e-05,81.20595475371842,9.103761770964e-05,91.03761770964,-3.671994819844932e-11,-367.1994819844932,-3.679204280681323e-11,-367.92042806813225,8.12252919813074e-05,-19.33722758898056
A.D. 2002-Jun-27 16:50:00.0000,1.0165125971757363,7.442160456112989,8.454224327172303,0.08912886387792145,19.165571732136254,1.0125976031182335,7.44162672405407,0.9961486025176863,0.999928282645602,-0.003923114836711594,8.120375167941926e-05,81.20375167941926,9.10354103094205e-05,91.0354103094205,-3.6715862044765567e-11,-367.15862044765566,-3.6787964781257636e-11,-367.87964781257637,8.122309324113127e-05,-19.341561712006854
A.D. 2002-Jun-27 16:51:00.0000,1.0165126240741855,7.442162752626146,8.454225654709406,0.08913882504010046,19.16771370231259,1.0125967532896087,7.441628901419799,0.9961477401344196,0.9999282666579472,-0.0039239932076333695,8.120154885027305e-05,81.20154885027304,9.103320315386625e-05,91.03320315386625,-3.6711776673740256e-11,-367.1177667374026,-3.6783887538134616e-11,-367.83887538134616,8.12208947465916e-05,-19.345896318546657
A.D. 2002-Jun-27 16:52:00.0000,1.0165126509708864,7.442165049137593,8.454226982130885,0.0891487862042328,19.16985567290896,1.0125959033603538,7.4416310787705315,0.9961468776539164,0.9999282506685171,-0.003924871677566388,8.119934626621841e-05,81.19934626621841,9.103099624291592e-05,91.03099624291592,-3.6707692235354695e-11,-367.07692235354693,-3.6779811227764274e-11,-367.79811227764276,8.121869649763446e-05,-19.350231416053862
A.D. 2002-Jun-27 16:53:00.0000,1.0165126778658398,7.442167345647328,8.454228309436736,0.0891587473703151,19.171997643924627,1.0125950533304697,7.441633256106266,0.9961460150761768,0.9999282346773115,-0.003925750246511761,8.11971439272048e-05,81.1971439272048,9.102878957651892e-05,91.02878957651892,-3.6703608729721813e-11,-367.03608729721816,-3.6775735850259554e-11,-367.75735850259554,8.121649849420572e-05,-19.354567000909945
A.D. 2002-Jun-27 16:54:00.0000,1.0165127047590454,7.4421696421553545,8.454229636626964,0.08916870853834351,19.174139615358772,1.0125942031999562,7.441635433427008,0.9961451524012008,0.9999282186843309,-0.0039266289144683775,8.119494183317084e-05,81.19494183317084,9.102658315461389e-05,91.02658315461389,-3.6699526156276924e-11,-366.99526156276926,-3.6771661404716954e-11,-367.7166140471695,8.121430073625144e-05,-19.3589030805959
A.D. 2002-Jun-27 16:55:00.0000,1.0165127316505027,7.442171938661669,8.454230963701562,0.08917866970831446,19.176281587210628,1.0125933529688125,7.441637610732751,0.9961442896289884,0.9999282026895747,-0.003927507681436904,8.119273998406605e-05,81.19273998406605,9.102437697715036e-05,91.02437697715035,-3.669544442444397e-11,-366.9544442444397,-3.676758780089922e-11,-367.6758780089922,8.121210322371759e-05,-19.36323965153386
A.D. 2002-Jun-27 16:56:00.0000,1.0165127585402116,7.442174235166273,8.454232290660537,0.08918863088022426,19.178423559479395,1.0125925026370388,7.4416397880234975,0.9961434267595396,0.9999281866930433,-0.0039283865474168955,8.119053837983991e-05,81.19053837983991,9.102217104407778e-05,91.02217104407778,-3.669136359407995e-11,-366.9136359407995,-3.6763515098550425e-11,-367.63515098550425,8.120990595655023e-05,-19.367576710322137
A.D. 2002-Jun-27 16:57:00.0000,1.0165127854281737,7.442176531669169,8.454233617503888,0.08919859205406928,19.180565532164298,1.0125916522046368,7.441641965299252,0.9961425637928545,0.9999281706947366,-0.003929265512408797,8.118833702043476e-05,81.18833702043476,9.101996535533853e-05,91.01996535533853,-3.668728366518486e-11,-366.87283665184856,-3.675944329767056e-11,-367.5944329767056,8.120770893469538e-05,-19.371914260619917
A.D. 2002-Jun-27 16:58:00.0000,1.0165128123143863,7.442178828170353,8.454234944231613,0.08920855322984578,19.18270750526453,1.0125908016716034,7.441644142560008,0.996141700728933,0.9999281546946547,-0.003930144576412387,8.118613590580009e-05,81.18613590580009,9.101775991088206e-05,91.01775991088206,-3.668320466746132e-11,-366.8320466746132,-3.6755372428075184e-11,-367.55372428075185,8.120551215809911e-05,-19.376252299025516
A.D. 2002-Jun-27 16:59:00.0000,1.0165128391988507,7.442181124669825,8.454236270843708,0.08921851440755016,19.184849478779324,1.0125899510379404,7.441646319805768,0.9961408375677753,0.9999281386927974,-0.00393102373942722,8.118393503587467e-05,81.18393503587467,9.101555471064716e-05,91.01555471064717,-3.66791265400359e-11,-366.791265400359,-3.675130242855205e-11,-367.5130242855205,8.120331562670752e-05,-19.380590832857298
A.D. 2002-Jun-27 17:00:00.0000,1.0165128660815677,7.44218342116759,8.454237597340184,0.08922847558717875,19.18699145270788,1.012589100303648,7.441648497036535,0.996139974309381,0.999928122689165,-0.0039319030014541845,8.118173441061528e-05,81.18173441061528,9.101334975459064e-05,91.01334975459064,-3.667504928313448e-11,-366.7504928313448,-3.674723329966585e-11,-367.4723329966585,8.120111934046672e-05,-19.38492985143587
A.D. 2002-Jun-27 17:01:00.0000,1.0165128929625356,7.4421857176636435,8.45423892372103,0.08923843676872796,19.18913342704943,1.012588249468725,7.441650674252306,0.9961391109537504,0.9999281066837572,-0.003932782362492393,8.117953402996069e-05,81.17953402996069,9.10111450426512e-05,91.01114504265121,-3.667097295627523e-11,-366.7097295627523,-3.674316510093477e-11,-367.43165100934766,8.119892329932276e-05,-19.389269362066045
A.D. 2002-Jun-27 17:02:00.0000,1.016512919841755,7.442188014157985,8.454240249986253,0.08924839795219401,19.191275401803168,1.0125873985331721,7.441652851453078,0.9961382475008836,0.9999280906765741,-0.003933661822542289,8.117733389386053e-05,81.17733389386053,9.100894057477852e-05,91.00894057477852,-3.6666897589273717e-11,-366.6689758927372,-3.673909786183554e-11,-367.3909786183554,8.119672750322184e-05,-19.393609361305483
A.D. 2002-Jun-27 17:03:00.0000,1.0165129467192253,7.4421903106506155,8.454241576135844,0.08925835913757334,19.19341737696832,1.0125865474969884,7.4416550286388565,0.9961373839507807,0.9999280746676159,-0.003934541381603651,8.117513400224998e-05,81.17513400224998,9.100673635090778e-05,91.00673635090779,-3.6662823031809825e-11,-366.62823031809825,-3.6735031432386876e-11,-367.35031432386876,8.119453195211007e-05,-19.39794986009107
A.D. 2002-Jun-27 17:04:00.0000,1.0165129735949476,7.442192607141537,8.454242902169815,0.08926832032486236,19.195559352544112,1.012585696360175,7.44165720580964,0.9961365203034411,0.9999280586568824,-0.003935421039676257,8.117293435509671e-05,81.17293435509671,9.100453237100664e-05,91.00453237100663,-3.665874940359755e-11,-366.5874940359755,-3.673096593218982e-11,-367.3096593218982,8.119233664593363e-05,-19.40229083691495
A.D. 2002-Jun-27 17:05:00.0000,1.0165130004689213,7.442194903630749,8.45424422808816,0.08927828151405726,19.197701328529735,1.0125848451227315,7.441659382965428,0.9961356565588657,0.9999280426443737,-0.003936300796760772,8.117073495232155e-05,81.17073495232155,9.100232863499592e-05,91.00232863499592,-3.66546766741437e-11,-366.54676674143695,-3.672690133075119e-11,-367.2690133075119,8.119014158463873e-05,-19.40663231718811
A.D. 2002-Jun-27 17:06:00.0000,1.016513027341147,7.442197200118248,8.454245553890877,0.08928824270515442,19.199843304924407,1.0125839937846581,7.441661560106219,0.9961347927170537,0.9999280266300897,-0.003937180652856753,8.116853579389582e-05,81.16853579389581,9.100012514284695e-05,91.00012514284695,-3.66506048132939e-11,-366.50604813293904,-3.6722837597916616e-11,-367.2283759791662,8.118794676817157e-05,-19.410974275757056
A.D. 2002-Jun-27 17:07:00.0000,1.016513054211623,7.44219949660404,8.45424687957797,0.08929820389815027,19.201985281727353,1.012583142345954,7.441663737232017,0.9961339287780058,0.9999280106140305,-0.003938060607963756,8.116633687974395e-05,81.16633687974395,9.099792189448417e-05,90.99792189448416,-3.664653391094658e-11,-366.46533910946584,-3.6718774823471587e-11,-367.18774823471585,8.118575219647835e-05,-19.4153167344007
A.D. 2002-Jun-27 17:08:00.0000,1.0165130810803502,7.4422017930881195,8.454248205149437,0.08930816509304118,19.2041272589378,1.012582290806619,7.441665914342818,0.9961330647417214,0.9999279945961961,-0.003938940662082224,8.11641382098265e-05,81.1641382098265,9.099571888986813e-05,90.99571888986813,-3.664246387629982e-11,-366.4246387629982,-3.6714712916840045e-11,-367.14712916840045,8.118355786950532e-05,-19.41965967882113
A.D. 2002-Jun-27 17:09:00.0000,1.0165131079473284,7.44220408957049,8.454249530605278,0.08931812628982344,19.20626923655495,1.012581439166654,7.441668091438626,0.9961322006082011,0.9999279785765867,-0.003939820815212602,8.11619397840788e-05,81.1619397840788,9.099351612893415e-05,90.99351612893415,-3.6638394679650985e-11,-366.38394679650986,-3.671065184831937e-11,-367.1065184831937,8.118136378719875e-05,-19.42400311995523
A.D. 2002-Jun-27 17:10:00.0000,1.0165131348125578,7.442206386051148,8.454250855945494,0.08932808748849343,19.208411214578017,1.0125805874260583,7.441670268519436,0.9961313363774442,0.9999279625552018,-0.003940701067354002,8.115974160246494e-05,81.15974160246495,9.099131361164633e-05,90.99131361164633,-3.663432635047682e-11,-366.34326350476823,-3.67065916470475e-11,-367.065916470475,8.117916994950488e-05,-19.428347039940775
A.D. 2002-Jun-27 17:11:00.0000,1.0165131616760377,7.4422086825300955,8.454252181170084,0.08933804868904749,19.210553193006223,1.0125797355848316,7.441672445585251,0.9961304720494513,0.9999279465320419,-0.003941581418506868,8.115754366491674e-05,81.15754366491674,9.09891113379365e-05,90.9891113379365,-3.6630259068348326e-11,-366.3025906834833,-3.6702532492821285e-11,-367.02532492821285,8.117697635637004e-05,-19.43269145330607
A.D. 2002-Jun-27 17:12:00.0000,1.0165131885377696,7.442210979007335,8.454253506279048,0.08934800989148198,19.21269517183878,1.0125788836429757,7.441674622636073,0.9961296076242224,0.9999279305071067,-0.003942461868670977,8.115534597137674e-05,81.15534597137675,9.09869093077472e-05,90.9869093077472,-3.6626192653016874e-11,-366.26192653016875,-3.6698474205618e-11,-366.98474205618004,8.117478300774055e-05,-19.437036363805166
A.D. 2002-Jun-27 17:13:00.0000,1.0165132153977507,7.442213275482864,8.454254831272387,0.0893579710957933,19.21483715107492,1.0125780316004873,7.4416767996719,0.9961287431017573,0.9999279144803965,-0.0039433424178463294,8.115314852179838e-05,81.15314852179837,9.098470752103183e-05,90.98470752103182,-3.662212701435817e-11,-366.22127014358165,-3.6694416694974514e-11,-366.9441669497451,8.117258990356269e-05,-19.441381764309433
